46.6908 	EXP 	text: height = 0.05
46.6908 	EXP 	text: text = 'Zabijanie'
47.6913 	EXP 	text: autoDraw = True
47.9597 	EXP 	New trial (rep=0, index=1): {'badWords': 'Bić', 'neutralWords': 'Nić', 'colour': 'blue', 'correct_key': 'z'}
47.9620 	DATA 	Keypress: x
47.9741 	EXP 	text: autoDraw = False
47.9741 	EXP 	text: height = 0.05
47.9741 	EXP 	text: height = 0.05
47.9741 	EXP 	text: height = 0.05
47.9741 	EXP 	text: text = 'Bić'
48.9575 	EXP 	text: autoDraw = True
49.0923 	EXP 	New trial (rep=0, index=2): {'badWords': 'Pedofil', 'neutralWords': 'Profil', 'colour': 'yellow', 'correct_key': 'm'}
49.0949 	DATA 	Keypress: z
49.1075 	EXP 	text: autoDraw = False
49.1075 	EXP 	text: height = 0.05
49.1075 	EXP 	text: height = 0.05
49.1075 	EXP 	text: height = 0.05
49.1075 	EXP 	text: text = 'Pedofil'
50.0914 	EXP 	text: autoDraw = True
50.2091 	EXP 	New trial (rep=0, index=3): {'badWords': 'Węże', 'neutralWords': 'Jeże', 'colour': 'red', 'correct_key': 'm'}
50.2114 	DATA 	Keypress: n
50.2245 	EXP 	text: autoDraw = False
50.2245 	EXP 	text: height = 0.05
50.2245 	EXP 	text: height = 0.05
50.2245 	EXP 	text: height = 0.05
50.2245 	EXP 	text: text = 'Węże'
51.2074 	EXP 	text: autoDraw = True
51.2922 	EXP 	New trial (rep=0, index=4): {'badWords': 'Maczeta', 'neutralWords': 'Skarpeta', 'colour': 'green', 'correct_key': 'x'}
51.2957 	DATA 	Keypress: m
51.3076 	EXP 	text: autoDraw = False
51.3076 	EXP 	text: height = 0.05
51.3076 	EXP 	text: height = 0.05
51.3076 	EXP 	text: height = 0.05
51.3076 	EXP 	text: text = 'Maczeta'
52.2417 	DATA 	Keypress: z
52.2909 	EXP 	text: autoDraw = True
52.9255 	EXP 	New trial (rep=0, index=5): {'badWords': 'Gwałt', 'neutralWords': 'Skaut', 'colour': 'green', 'correct_key': 'x'}
52.9287 	DATA 	Keypress: x
52.9409 	EXP 	text: autoDraw = False
52.9409 	EXP 	text: height = 0.05
52.9409 	EXP 	text: height = 0.05
52.9409 	EXP 	text: height = 0.05
52.9409 	EXP 	text: text = 'Gwałt'
53.9244 	EXP 	text: autoDraw = True
54.1096 	DATA 	Keypress: n
54.1258 	EXP 	New trial (rep=0, index=6): {'badWords': 'Terroryzm', 'neutralWords': 'Behawioryzm', 'colour': 'green', 'correct_key': 'x'}
54.1411 	EXP 	text: autoDraw = False
54.1411 	EXP 	text: height = 0.05
54.1411 	EXP 	text: height = 0.05
54.1411 	EXP 	text: height = 0.05
54.1411 	EXP 	text: text = 'Terroryzm'
55.0749 	DATA 	Keypress: m
55.1241 	EXP 	text: autoDraw = True
55.7921 	EXP 	New trial (rep=0, index=7): {'badWords': 'Przemoc', 'neutralWords': 'Równonoc', 'colour': 'red', 'correct_key': 'm'}
55.7947 	DATA 	Keypress: m
55.8076 	EXP 	text: autoDraw = False
55.8076 	EXP 	text: height = 0.05
55.8076 	EXP 	text: height = 0.05
55.8076 	EXP 	text: height = 0.05
55.8076 	EXP 	text: text = 'Przemoc'
56.7911 	EXP 	text: autoDraw = True
56.9760 	EXP 	New trial (rep=0, index=8): {'badWords': 'Psychoza', 'neutralWords': 'Glukoza', 'colour': 'green', 'correct_key': 'x'}
56.9785 	DATA 	Keypress: n
56.9909 	EXP 	text: autoDraw = False
56.9909 	EXP 	text: height = 0.05
56.9909 	EXP 	text: height = 0.05
56.9909 	EXP 	text: height = 0.05
56.9909 	EXP 	text: text = 'Psychoza'
57.9742 	EXP 	text: autoDraw = True
58.0089 	EXP 	New trial (rep=0, index=9): {'badWords': 'Molestowanie', 'neutralWords': 'Bieganie', 'colour': 'blue', 'correct_key': 'n'}
58.0116 	DATA 	Keypress: z
58.0242 	EXP 	text: autoDraw = False
58.0242 	EXP 	text: height = 0.05
58.0242 	EXP 	text: height = 0.05
58.0242 	EXP 	text: height = 0.05
58.0242 	EXP 	text: text = 'Molestowanie'
59.0076 	EXP 	text: autoDraw = True
59.2256 	EXP 	New trial (rep=0, index=10): {'badWords': 'Śmierć', 'neutralWords': 'Pięć', 'colour': 'yellow', 'correct_key': 'n'}
59.2301 	DATA 	Keypress: x
59.2407 	EXP 	text: autoDraw = False
59.2407 	EXP 	text: height = 0.05
59.2407 	EXP 	text: height = 0.05
59.2407 	EXP 	text: height = 0.05
59.2407 	EXP 	text: text = 'Śmierć'
60.2247 	EXP 	text: autoDraw = True
60.5263 	DATA 	Keypress: n
60.5426 	EXP 	New trial (rep=0, index=11): {'badWords': 'Bieda', 'neutralWords': 'Dieta', 'colour': 'yellow', 'correct_key': 'n'}
60.5575 	EXP 	text: autoDraw = False
60.5575 	EXP 	text: height = 0.05
60.5575 	EXP 	text: height = 0.05
60.5575 	EXP 	text: height = 0.05
60.5575 	EXP 	text: text = 'Bieda'
61.5409 	EXP 	text: autoDraw = True
61.5426 	DATA 	Keypress: m
62.1422 	EXP 	New trial (rep=0, index=12): {'badWords': 'Więzienie', 'neutralWords': 'Schronienie', 'colour': 'blue', 'correct_key': 'n'}
62.1446 	DATA 	Keypress: m
62.1574 	EXP 	text: autoDraw = False
62.1574 	EXP 	text: height = 0.05
62.1574 	EXP 	text: height = 0.05
62.1574 	EXP 	text: height = 0.05
62.1574 	EXP 	text: text = 'Więzienie'
63.1413 	EXP 	text: autoDraw = True
63.3262 	DATA 	Keypress: n
63.3427 	EXP 	New trial (rep=0, index=13): {'badWords': 'Brud', 'neutralWords': 'Klub', 'colour': 'red', 'correct_key': 'm'}
63.3577 	EXP 	text: autoDraw = False
63.3577 	EXP 	text: height = 0.05
63.3577 	EXP 	text: height = 0.05
63.3577 	EXP 	text: height = 0.05
